reference,class_id
2017_04_01_08,3.0
2017_04_01_09,4.0
2017_04_01_10,4.0
2017_04_01_11,4.0
2017_04_01_12,4.0
2017_04_01_13,4.0
2017_04_01_14,4.0
2017_04_01_15,4.0
2017_04_01_16,3.0
2017_04_01_17,2.0
2017_04_02_06,3.0
2017_04_02_08,2.0
2017_04_02_09,3.0
2017_04_02_10,2.0
2017_04_02_11,4.0
2017_04_02_12,4.0
2017_04_02_13,2.0
2017_04_02_14,4.0
2017_04_02_15,4.0
2017_04_03_06,3.0
2017_04_03_07,3.0
2017_04_03_08,3.0
2017_04_03_09,4.0
2017_04_03_10,4.0
2017_04_03_11,4.0
2017_04_03_12,4.0
2017_04_03_13,4.0
2017_04_03_14,4.0
2017_04_03_15,4.0
2017_04_03_16,4.0
2017_04_03_17,2.0
2017_04_04_06,4.0
2017_04_04_07,3.0
2017_04_04_08,3.0
2017_04_04_09,3.0
2017_04_04_10,3.0
2017_04_04_11,4.0
2017_04_04_12,4.0
2017_04_04_13,4.0
2017_04_04_14,4.0
2017_04_04_15,4.0
2017_04_04_16,4.0
2017_04_05_06,4.0
2017_04_05_07,4.0
2017_04_05_08,4.0
2017_04_05_09,4.0
2017_04_05_10,4.0
2017_04_05_11,4.0
2017_04_05_12,3.0
2017_04_05_13,4.0
2017_04_05_14,4.0
2017_04_05_15,4.0
2017_04_05_16,2.0
2017_04_06_06,4.0
2017_04_06_07,4.0
2017_04_06_08,4.0
2017_04_06_09,4.0
2017_04_06_10,3.0
2017_04_06_11,3.0
2017_04_06_12,3.0
2017_04_06_13,3.0
2017_04_06_14,4.0
2017_04_06_15,4.0
2017_04_07_06,4.0
2017_04_07_07,4.0
2017_04_07_08,4.0
2017_04_07_09,4.0
2017_04_07_10,4.0
2017_04_07_11,3.0
2017_04_07_12,3.0
2017_04_07_13,3.0
2017_04_07_14,3.0
2017_04_07_15,4.0
2017_04_07_16,4.0
2017_04_07_17,1.0
2017_04_08_06,4.0
2017_04_08_07,4.0
2017_04_08_08,4.0
2017_04_08_09,4.0
2017_04_08_10,4.0
2017_04_08_11,3.0
2017_04_08_12,3.0
2017_04_08_13,3.0
2017_04_08_14,3.0
2017_04_08_15,3.0
2017_04_08_16,4.0
2017_04_09_06,4.0
2017_04_09_07,4.0
2017_04_09_08,4.0
2017_04_09_09,4.0
2017_04_09_10,4.0
2017_04_09_11,4.0
2017_04_09_12,3.0
2017_04_09_13,3.0
2017_04_09_14,3.0
2017_04_09_15,3.0
2017_04_10_07,4.0
2017_04_10_08,4.0
2017_04_10_09,4.0
2017_04_10_10,4.0
2017_04_10_11,4.0
2017_04_10_12,3.0
2017_04_10_13,3.0
2017_04_10_14,3.0
2017_04_10_15,3.0
2017_04_10_16,3.0
2017_04_11_06,4.0
2017_04_11_07,4.0
2017_04_11_08,4.0
2017_04_11_09,4.0
2017_04_11_10,4.0
2017_04_11_12,3.0
2017_04_11_13,3.0
2017_04_11_14,3.0
2017_04_11_15,1.0
2017_04_12_07,4.0
2017_04_12_08,4.0
2017_04_12_09,4.0
2017_04_12_10,4.0
2017_04_12_11,4.0
2017_04_12_12,4.0
2017_04_12_13,3.0
2017_04_12_14,3.0
2017_04_12_17,1.0
2017_04_13_08,4.0
2017_04_13_09,4.0
2017_04_13_10,4.0
2017_04_13_11,4.0
2017_04_13_12,4.0
2017_04_13_13,3.0
2017_04_13_14,3.0
2017_04_13_15,3.0
2017_04_14_06,1.0
2017_04_14_07,4.0
2017_04_14_08,4.0
2017_04_14_09,4.0
2017_04_14_10,4.0
2017_04_14_11,4.0
2017_04_14_12,4.0
2017_04_14_13,4.0
2017_04_14_15,3.0
2017_04_15_06,3.0
2017_04_15_07,4.0
2017_04_15_08,4.0
2017_04_15_09,4.0
2017_04_15_10,4.0
2017_04_15_11,4.0
2017_04_15_12,4.0
2017_04_15_13,4.0
2017_04_15_14,4.0
2017_04_15_15,3.0
2017_04_16_06,3.0
2017_04_16_07,3.0
2017_04_16_08,4.0
2017_04_16_09,4.0
2017_04_16_10,4.0
2017_04_16_11,4.0
2017_04_16_12,4.0
2017_04_16_13,4.0
2017_04_16_14,4.0
2017_04_16_15,3.0
2017_04_16_16,1.0
2017_04_17_06,3.0
2017_04_17_08,4.0
2017_04_17_09,1.0
2017_04_17_10,2.0
2017_04_17_12,1.0
2017_04_17_13,4.0
2017_04_17_14,4.0
2017_04_17_15,4.0
2017_04_18_06,1.0
2017_04_18_07,3.0
2017_04_18_08,3.0
2017_04_18_09,3.0
2017_04_18_10,4.0
2017_04_18_11,4.0
2017_04_18_12,4.0
2017_04_18_13,4.0
2017_04_18_14,4.0
2017_04_18_15,4.0
2017_04_19_06,3.0
2017_04_19_07,3.0
2017_04_19_08,3.0
2017_04_19_09,3.0
2017_04_19_10,3.0
2017_04_19_11,4.0
2017_04_19_12,4.0
2017_04_19_13,4.0
2017_04_19_14,4.0
2017_04_20_07,3.0
2017_04_20_08,3.0
2017_04_20_09,3.0
2017_04_20_10,3.0
2017_04_20_11,3.0
2017_04_20_12,3.0
2017_04_20_13,4.0
2017_04_20_14,4.0
2017_04_20_17,2.0
2017_04_21_07,4.0
2017_04_21_08,3.0
2017_04_21_09,3.0
2017_04_21_10,3.0
2017_04_21_11,3.0
2017_04_21_12,3.0
2017_04_21_13,3.0
2017_04_21_14,4.0
2017_04_21_15,4.0
2017_04_21_17,1.0
2017_04_22_06,1.0
2017_04_22_07,4.0
2017_04_22_08,4.0
2017_04_22_09,4.0
2017_04_22_10,3.0
2017_04_22_11,3.0
2017_04_22_12,3.0
2017_04_22_13,3.0
2017_04_22_14,4.0
2017_04_22_15,4.0
2017_04_23_06,4.0
2017_04_23_07,4.0
2017_04_23_08,4.0
2017_04_23_09,4.0
2017_04_23_10,3.0
2017_04_23_11,3.0
2017_04_23_12,3.0
2017_04_23_13,3.0
2017_04_23_15,4.0
2017_04_23_17,2.0
2017_04_24_07,4.0
2017_04_24_08,4.0
2017_04_24_09,4.0
2017_04_24_10,4.0
2017_04_24_11,3.0
2017_04_24_12,3.0
2017_04_24_13,3.0
2017_04_24_14,3.0
2017_04_24_17,2.0
2017_04_25_06,4.0
2017_04_25_07,4.0
2017_04_25_08,4.0
2017_04_25_09,4.0
2017_04_25_10,4.0
2017_04_25_11,3.0
2017_04_25_12,3.0
2017_04_25_13,1.0
2017_04_25_14,1.0
2017_04_25_15,1.0
2017_04_25_16,1.0
2017_04_26_06,4.0
2017_04_26_07,4.0
2017_04_26_08,4.0
2017_04_26_09,4.0
2017_04_26_10,4.0
2017_04_26_11,3.0
2017_04_26_12,3.0
2017_04_26_13,1.0
2017_04_26_14,1.0
2017_04_26_15,2.0
2017_04_27_06,2.0
2017_04_27_07,4.0
2017_04_27_08,4.0
2017_04_27_09,4.0
2017_04_27_10,4.0
2017_04_27_11,4.0
2017_04_27_12,4.0
2017_04_27_13,3.0
2017_04_27_14,1.0
2017_04_27_15,1.0
2017_04_27_17,1.0
2017_04_28_06,3.0
2017_04_28_07,4.0
2017_04_28_08,3.0
2017_04_28_09,4.0
2017_04_28_10,4.0
2017_04_28_11,4.0
2017_04_28_12,4.0
2017_04_28_13,3.0
2017_04_28_14,3.0
2017_04_28_15,1.0
2017_04_28_17,1.0
2017_04_29_06,1.0
2017_04_29_07,3.0
2017_04_29_08,4.0
2017_04_29_09,4.0
2017_04_29_10,4.0
2017_04_29_11,4.0
2017_04_29_12,4.0
2017_04_29_13,4.0
2017_04_29_14,1.0
2017_04_29_15,1.0
2017_04_30_06,3.0
2017_04_30_07,3.0
2017_04_30_08,4.0
2017_04_30_09,4.0
2017_04_30_10,4.0
2017_04_30_11,4.0
2017_04_30_12,4.0
2017_04_30_13,4.0
2017_04_30_14,4.0
2017_04_30_15,4.0
2017_05_01_06,3.0
2017_05_01_07,3.0
2017_05_01_08,3.0
2017_05_01_09,4.0
2017_05_01_10,4.0
2017_05_01_11,4.0
2017_05_01_12,4.0
2017_05_01_13,4.0
2017_05_01_14,4.0
2017_05_01_15,4.0
2017_05_02_06,3.0
2017_05_02_07,3.0
2017_05_02_08,3.0
2017_05_02_09,3.0
2017_05_02_12,4.0
2017_05_02_13,4.0
2017_05_02_14,4.0
2017_05_02_15,4.0
2017_05_03_07,4.0
2017_05_03_08,4.0
2017_05_03_09,3.0
2017_05_03_10,4.0
2017_05_03_11,4.0
2017_05_03_12,4.0
2017_05_03_13,4.0
2017_05_03_14,4.0
2017_05_03_15,4.0
2017_05_03_17,1.0
2017_05_04_07,4.0
2017_05_04_08,4.0
2017_05_04_09,3.0
2017_05_04_10,3.0
2017_05_04_11,3.0
2017_05_04_12,4.0
2017_05_04_13,4.0
2017_05_04_14,4.0
2017_05_04_15,4.0
2017_05_05_06,4.0
2017_05_05_07,4.0
2017_05_05_08,4.0
2017_05_05_09,4.0
2017_05_05_10,3.0
2017_05_05_11,3.0
2017_05_05_12,4.0
2017_05_05_13,3.0
2017_05_05_14,4.0
2017_05_05_15,4.0
2017_05_06_07,4.0
2017_05_06_08,4.0
2017_05_06_09,4.0
2017_05_06_10,4.0
2017_05_06_11,3.0
2017_05_06_12,3.0
2017_05_06_13,4.0
2017_05_06_14,4.0
2017_05_06_15,4.0
2017_05_07_06,4.0
2017_05_07_07,2.0
2017_05_07_08,4.0
2017_05_07_09,4.0
2017_05_07_10,4.0
2017_05_07_12,3.0
2017_05_07_13,3.0
2017_05_07_14,3.0
2017_05_08_06,2.0
2017_05_08_07,4.0
2017_05_08_08,4.0
2017_05_08_09,4.0
2017_05_08_10,4.0
2017_05_08_11,3.0
2017_05_08_12,3.0
2017_05_08_13,3.0
2017_05_08_14,3.0
2017_05_08_15,3.0
2017_05_08_16,1.0
2017_05_09_06,1.0
2017_05_09_10,4.0
2017_05_09_11,4.0
2017_05_09_12,3.0
2017_05_09_14,3.0
2017_05_09_15,3.0
2017_05_10_07,4.0
2017_05_10_08,4.0
2017_05_10_09,4.0
2017_05_10_10,4.0
2017_05_10_11,4.0
2017_05_10_12,3.0
2017_05_10_13,3.0
2017_05_10_14,3.0
2017_05_10_15,1.0
2017_05_11_06,2.0
2017_05_11_07,4.0
2017_05_11_08,4.0
2017_05_11_09,4.0
2017_05_11_10,4.0
2017_05_11_11,1.0
2017_05_11_12,3.0
2017_05_11_13,3.0
2017_05_11_15,3.0
2017_05_11_16,1.0
2017_05_12_08,4.0
2017_05_12_09,4.0
2017_05_12_10,4.0
2017_05_12_11,4.0
2017_05_12_12,4.0
2017_05_12_13,3.0
2017_05_12_14,3.0
2017_05_12_15,1.0
2017_05_13_06,3.0
2017_05_13_07,4.0
2017_05_13_08,4.0
2017_05_13_09,4.0
2017_05_13_10,4.0
2017_05_13_11,4.0
2017_05_13_12,4.0
2017_05_13_13,3.0
2017_05_13_14,3.0
2017_05_13_15,1.0
2017_05_13_17,1.0
2017_05_14_06,2.0
2017_05_14_07,3.0
2017_05_14_08,4.0
2017_05_14_09,4.0
2017_05_14_10,4.0
2017_05_14_11,4.0
2017_05_14_12,4.0
2017_05_14_13,4.0
2017_05_14_14,1.0
2017_05_14_15,3.0
2017_05_15_07,3.0
2017_05_15_08,3.0
2017_05_15_09,4.0
2017_05_15_10,4.0
2017_05_15_11,4.0
2017_05_15_12,4.0
2017_05_15_13,4.0
2017_05_15_14,3.0
2017_05_15_15,3.0
2017_05_16_07,3.0
2017_05_16_08,3.0
2017_05_16_09,4.0
2017_05_16_10,4.0
2017_05_16_11,4.0
2017_05_16_12,4.0
2017_05_16_13,4.0
2017_05_16_14,4.0
2017_05_16_17,1.0
2017_05_17_06,2.0
2017_05_17_08,3.0
2017_05_17_09,3.0
2017_05_17_10,4.0
2017_05_17_11,4.0
2017_05_17_12,4.0
2017_05_17_13,4.0
2017_05_17_15,1.0
2017_05_18_06,3.0
2017_05_18_07,3.0
2017_05_18_08,3.0
2017_05_18_09,3.0
2017_05_18_10,3.0
2017_05_18_11,4.0
2017_05_18_12,4.0
2017_05_18_13,4.0
2017_05_18_14,4.0
2017_05_18_15,3.0
2017_05_18_16,1.0
2017_05_19_07,3.0
2017_05_19_08,3.0
2017_05_19_09,3.0
2017_05_19_10,3.0
2017_05_19_11,4.0
2017_05_19_12,4.0
2017_05_19_13,4.0
2017_05_19_14,4.0
2017_05_20_07,4.0
2017_05_20_08,4.0
2017_05_20_09,3.0
2017_05_20_10,3.0
2017_05_20_11,3.0
2017_05_20_12,4.0
2017_05_20_13,4.0
2017_05_20_14,4.0
2017_05_21_07,4.0
2017_05_21_08,4.0
2017_05_21_09,3.0
2017_05_21_10,3.0
2017_05_21_11,3.0
2017_05_21_12,3.0
2017_05_21_13,3.0
2017_05_21_15,4.0
2017_05_22_07,4.0
2017_05_22_08,4.0
2017_05_22_10,3.0
2017_05_22_11,3.0
2017_05_22_12,3.0
2017_05_22_14,3.0
2017_05_22_15,4.0
2017_05_23_06,2.0
2017_05_23_07,4.0
2017_05_23_08,4.0
2017_05_23_09,4.0
2017_05_23_10,3.0
2017_05_23_11,3.0
2017_05_23_12,3.0
2017_05_23_13,3.0
2017_05_23_14,1.0
2017_05_23_15,3.0
2017_05_24_06,1.0
2017_05_24_08,2.0
2017_05_24_09,2.0
2017_05_24_10,4.0
2017_05_24_11,3.0
2017_05_24_12,3.0
2017_05_24_13,3.0
2017_05_24_14,3.0
2017_05_24_15,3.0
2017_05_25_06,4.0
2017_05_25_07,3.0
2017_05_25_09,4.0
2017_05_25_10,4.0
2017_05_25_11,4.0
2017_05_25_12,3.0
2017_05_25_13,3.0
2017_05_25_14,1.0
2017_05_25_15,1.0
2017_05_25_16,2.0
2017_05_26_06,4.0
2017_05_26_07,4.0
2017_05_26_08,4.0
2017_05_26_09,2.0
2017_05_26_10,4.0
2017_05_26_11,4.0
2017_05_26_12,4.0
2017_05_26_13,2.0
2017_05_26_14,1.0
2017_05_26_15,3.0
2017_05_27_06,4.0
2017_05_27_08,4.0
2017_05_27_09,2.0
2017_05_27_11,4.0
2017_05_27_12,4.0
2017_05_27_13,4.0
2017_05_27_14,1.0
2017_05_27_17,1.0
2017_05_28_07,4.0
2017_05_28_08,2.0
2017_05_28_09,4.0
2017_05_28_10,4.0
2017_05_28_13,4.0
2017_05_28_15,3.0
2017_05_28_16,1.0
2017_05_28_17,1.0
2017_05_29_06,3.0
2017_05_29_07,4.0
2017_05_29_08,4.0
2017_05_29_09,4.0
2017_05_29_10,4.0
2017_05_29_11,4.0
2017_05_29_12,4.0
2017_05_29_14,4.0
2017_05_29_15,4.0
2017_05_30_09,4.0
2017_05_30_10,4.0
2017_05_30_11,4.0
2017_05_30_12,4.0
2017_05_30_13,1.0
2017_05_30_14,1.0
2017_05_30_15,4.0
2017_05_30_16,1.0
2017_05_31_06,3.0
2017_05_31_07,2.0
2017_05_31_08,3.0
2017_05_31_10,1.0
2017_05_31_13,4.0
2017_05_31_14,4.0
2017_06_01_08,3.0
2017_06_01_09,3.0
2017_06_01_10,3.0
2017_06_01_11,4.0
2017_06_01_12,4.0
2017_06_01_13,4.0
2017_06_01_15,4.0
2017_06_02_06,4.0
2017_06_02_08,3.0
2017_06_02_09,3.0
2017_06_02_10,3.0
2017_06_02_11,3.0
2017_06_02_12,3.0
2017_06_02_13,4.0
2017_06_02_15,1.0
2017_06_03_06,4.0
2017_06_03_07,4.0
2017_06_03_08,4.0
2017_06_03_09,3.0
2017_06_03_10,3.0
2017_06_03_11,3.0
2017_06_03_12,3.0
2017_06_03_13,4.0
2017_06_04_08,4.0
2017_06_04_09,4.0
2017_06_04_10,4.0
2017_06_04_11,4.0
2017_06_04_12,4.0
2017_06_04_13,4.0
2017_06_04_14,4.0
2017_06_04_15,3.0
2017_06_05_07,4.0
2017_06_05_08,4.0
2017_06_05_09,4.0
2017_06_05_10,4.0
2017_06_05_11,4.0
2017_06_05_12,3.0
2017_06_05_13,3.0
2017_06_05_14,4.0
2017_06_06_08,4.0
2017_06_06_09,4.0
2017_06_06_10,4.0
2017_06_06_11,3.0
2017_06_06_13,3.0
2017_06_07_07,4.0
2017_06_07_08,4.0
2017_06_07_09,4.0
2017_06_07_10,4.0
2017_06_07_11,4.0
2017_06_07_12,3.0
2017_06_07_13,3.0
2017_06_07_14,3.0
2017_06_07_15,1.0
2017_06_08_07,4.0
2017_06_08_08,4.0
2017_06_08_09,4.0
2017_06_08_10,4.0
2017_06_08_11,4.0
2017_06_08_12,3.0
2017_06_08_13,3.0
2017_06_09_06,1.0
2017_06_09_07,2.0
2017_06_09_08,4.0
2017_06_09_09,4.0
2017_06_09_10,4.0
2017_06_09_11,4.0
2017_06_09_12,4.0
2017_06_09_13,3.0
2017_06_09_15,1.0
2017_06_10_06,1.0
2017_06_10_07,1.0
2017_06_10_08,4.0
2017_06_10_09,4.0
2017_06_10_10,4.0
2017_06_10_11,4.0
2017_06_10_12,3.0
2017_06_10_13,3.0
2017_06_10_14,3.0
2017_06_11_06,1.0
2017_06_11_08,4.0
2017_06_11_09,4.0
2017_06_11_10,4.0
2017_06_11_11,4.0
2017_06_11_12,4.0
2017_06_11_13,3.0
2017_06_11_14,2.0
2017_06_11_15,3.0
2017_06_11_16,2.0
2017_06_12_06,2.0
2017_06_12_07,1.0
2017_06_12_08,4.0
2017_06_12_09,4.0
2017_06_12_10,4.0
2017_06_12_11,4.0
2017_06_12_12,4.0
2017_06_12_13,4.0
2017_06_13_07,4.0
2017_06_13_08,4.0
2017_06_13_09,4.0
2017_06_13_10,4.0
2017_06_13_11,4.0
2017_06_13_12,4.0
2017_06_13_13,4.0
2017_06_13_14,4.0
2017_06_13_15,3.0
2017_06_14_07,3.0
2017_06_14_08,4.0
2017_06_14_09,4.0
2017_06_14_10,4.0
2017_06_14_11,2.0
2017_06_14_13,4.0
2017_06_14_14,4.0
2017_06_14_15,4.0
2017_06_15_07,4.0
2017_06_15_08,4.0
2017_06_16_06,1.0
2017_06_26_06,1.0
2017_07_12_09,4.0
2017_07_12_10,4.0
2017_07_12_11,1.0
2017_07_13_06,3.0
2017_07_14_09,4.0
2017_07_14_10,4.0
2017_07_14_11,4.0
2017_07_14_12,4.0
2017_07_14_15,1.0
2017_07_15_06,1.0
2017_07_15_08,4.0
2017_07_15_09,4.0
2017_07_15_10,4.0
2017_07_15_11,4.0
2017_07_15_12,4.0
2017_07_15_14,1.0
2017_07_16_06,1.0
2017_07_16_11,1.0
2017_07_17_08,3.0
2017_07_17_09,4.0
2017_07_17_10,1.0
2017_07_17_11,4.0
2017_07_18_08,4.0
2017_07_18_09,3.0
2017_07_18_10,3.0
2017_07_18_11,3.0
2017_07_18_12,3.0
2017_07_18_15,1.0
2017_07_20_07,1.0
2017_07_20_10,2.0
2017_07_20_15,4.0
2017_07_20_16,1.0
2017_07_21_07,1.0
2017_07_21_08,4.0
2017_07_21_11,3.0
2017_07_21_12,3.0
2017_07_21_13,2.0
2017_07_21_14,3.0
2017_07_21_17,1.0
2017_07_22_08,4.0
2017_07_22_09,4.0
2017_07_22_10,4.0
2017_07_22_11,2.0
2017_07_22_12,3.0
2017_07_22_13,3.0
2017_07_22_14,3.0
2017_07_22_15,3.0
2017_07_23_07,1.0
2017_07_23_08,4.0
2017_07_23_09,4.0
2017_07_23_10,4.0
2017_07_23_11,4.0
2017_07_23_12,3.0
2017_07_23_13,3.0
2017_07_23_14,3.0
2017_07_23_15,3.0
2017_07_24_07,4.0
2017_07_24_08,4.0
2017_07_24_09,4.0
2017_07_24_10,4.0
2017_07_24_11,4.0
2017_07_24_12,3.0
2017_07_24_14,1.0
2017_07_25_06,2.0
2017_07_25_07,4.0
2017_07_25_08,4.0
2017_07_25_09,4.0
2017_07_25_10,4.0
2017_07_25_11,4.0
2017_07_25_12,4.0
2017_07_25_17,1.0
2017_07_26_06,1.0
2017_07_26_07,4.0
2017_07_26_08,4.0
2017_07_26_09,4.0
2017_07_26_10,4.0
2017_07_26_11,4.0
2017_07_26_12,4.0
2017_07_26_13,4.0
2017_07_26_14,3.0
2017_07_26_15,3.0
2017_07_27_07,1.0
2017_07_27_08,4.0
2017_07_27_09,4.0
2017_07_27_10,4.0
2017_07_27_12,4.0
2017_07_27_15,1.0
2017_07_28_06,3.0
2017_07_28_07,3.0
2017_07_28_09,4.0
2017_07_28_10,4.0
2017_07_28_11,4.0
2017_07_28_12,4.0
2017_07_28_13,4.0
2017_07_28_15,4.0
2017_07_28_17,2.0
2017_07_29_08,4.0
2017_07_29_09,4.0
2017_07_29_11,4.0
2017_07_29_12,4.0
2017_07_29_14,4.0
2017_07_30_06,1.0
2017_07_30_07,2.0
2017_07_30_08,4.0
2017_07_30_09,4.0
2017_07_30_11,2.0
2017_07_30_12,3.0
2017_07_30_14,4.0
